row_index,listing_id,group_safe_group_id,repeat_group_id,is_repeat_like,group_safe_fold,group_size,repeat_level
452,103508663,UNIQUE_103508663,,False,1,1,non-repeat
453,103084402,UNIQUE_103084402,,False,2,1,non-repeat
454,102442625,UNIQUE_102442625,,False,2,1,non-repeat
455,103745573,UNIQUE_103745573,,False,5,1,non-repeat
456,103743473,UNIQUE_103743473,,False,5,1,non-repeat
457,101514080,UNIQUE_101514080,,False,2,1,non-repeat
458,103607666,UNIQUE_103607666,,False,1,1,non-repeat
459,103520534,UNIQUE_103520534,,False,4,1,non-repeat
460,100482067,RG_0017,RG_0017,True,5,2,Level 2 - strong repeat
461,101856001,RG_0045,RG_0045,True,1,3,Level 1 - exact duplicate
462,102706714,UNIQUE_102706714,,False,5,1,non-repeat
463,96130266,UNIQUE_96130266,,False,2,1,non-repeat
464,103730893,RG_0046,RG_0046,True,1,2,Level 3 - possible repeat
465,101910541,UNIQUE_101910541,,False,2,1,non-repeat
466,103632498,UNIQUE_103632498,,False,1,1,non-repeat
467,103802709,UNIQUE_103802709,,False,2,1,non-repeat
468,103421703,UNIQUE_103421703,,False,5,1,non-repeat
469,103802510,UNIQUE_103802510,,False,1,1,non-repeat
470,103802487,UNIQUE_103802487,,False,5,1,non-repeat
471,103802482,UNIQUE_103802482,,False,4,1,non-repeat
472,103802658,UNIQUE_103802658,,False,4,1,non-repeat
473,103802652,UNIQUE_103802652,,False,5,1,non-repeat
474,103128842,UNIQUE_103128842,,False,1,1,non-repeat
475,103734876,UNIQUE_103734876,,False,1,1,non-repeat
476,103802645,UNIQUE_103802645,,False,2,1,non-repeat
477,103418149,UNIQUE_103418149,,False,5,1,non-repeat
478,103566171,UNIQUE_103566171,,False,2,1,non-repeat
479,103566334,UNIQUE_103566334,,False,5,1,non-repeat
480,101267413,UNIQUE_101267413,,False,5,1,non-repeat
481,102843643,UNIQUE_102843643,,False,2,1,non-repeat
482,103735534,UNIQUE_103735534,,False,3,1,non-repeat
483,102551061,UNIQUE_102551061,,False,4,1,non-repeat
484,102079764,UNIQUE_102079764,,False,3,1,non-repeat
485,103204105,RG_0045,RG_0045,True,1,3,Level 1 - exact duplicate
486,103299358,UNIQUE_103299358,,False,1,1,non-repeat
487,99232624,UNIQUE_99232624,,False,2,1,non-repeat
488,103802411,UNIQUE_103802411,,False,5,1,non-repeat
489,102850108,UNIQUE_102850108,,False,1,1,non-repeat
490,103802298,RG_0047,RG_0047,True,5,2,Level 3 - possible repeat
491,99220843,UNIQUE_99220843,,False,1,1,non-repeat
492,99042447,UNIQUE_99042447,,False,3,1,non-repeat
493,103432627,UNIQUE_103432627,,False,4,1,non-repeat
494,103802386,UNIQUE_103802386,,False,2,1,non-repeat
495,103650199,UNIQUE_103650199,,False,4,1,non-repeat
496,103421269,UNIQUE_103421269,,False,5,1,non-repeat
497,103802380,UNIQUE_103802380,,False,2,1,non-repeat
498,103057333,UNIQUE_103057333,,False,3,1,non-repeat
499,103199162,UNIQUE_103199162,,False,1,1,non-repeat
500,103137354,UNIQUE_103137354,,False,3,1,non-repeat
501,102632820,UNIQUE_102632820,,False,1,1,non-repeat
502,103376889,UNIQUE_103376889,,False,2,1,non-repeat
503,103697124,UNIQUE_103697124,,False,1,1,non-repeat
504,103498037,UNIQUE_103498037,,False,3,1,non-repeat
505,97083199,UNIQUE_97083199,,False,1,1,non-repeat
506,100774316,UNIQUE_100774316,,False,4,1,non-repeat
507,103697292,UNIQUE_103697292,,False,1,1,non-repeat
508,103751168,UNIQUE_103751168,,False,1,1,non-repeat
509,103372124,UNIQUE_103372124,,False,3,1,non-repeat
510,103653485,UNIQUE_103653485,,False,4,1,non-repeat
511,102596275,UNIQUE_102596275,,False,4,1,non-repeat
512,103541448,UNIQUE_103541448,,False,4,1,non-repeat
513,103671095,UNIQUE_103671095,,False,5,1,non-repeat
514,99511162,UNIQUE_99511162,,False,4,1,non-repeat
515,102468043,UNIQUE_102468043,,False,4,1,non-repeat
516,103462826,UNIQUE_103462826,,False,5,1,non-repeat
517,102731755,RG_0048,RG_0048,True,4,3,Level 3 - possible repeat
518,102463250,UNIQUE_102463250,,False,1,1,non-repeat
519,103093439,UNIQUE_103093439,,False,5,1,non-repeat
520,102912557,UNIQUE_102912557,,False,4,1,non-repeat
521,101881260,UNIQUE_101881260,,False,5,1,non-repeat
522,101881017,UNIQUE_101881017,,False,3,1,non-repeat
523,103174215,UNIQUE_103174215,,False,2,1,non-repeat
524,103674063,RG_0049,RG_0049,True,2,2,Level 3 - possible repeat
525,103461736,UNIQUE_103461736,,False,5,1,non-repeat
526,103203509,RG_0050,RG_0050,True,2,2,Level 3 - possible repeat
527,103210555,UNIQUE_103210555,,False,2,1,non-repeat
528,102676149,UNIQUE_102676149,,False,4,1,non-repeat
529,103749593,UNIQUE_103749593,,False,4,1,non-repeat
530,103802052,UNIQUE_103802052,,False,1,1,non-repeat
531,102464106,UNIQUE_102464106,,False,3,1,non-repeat
532,103802084,RG_0051,RG_0051,True,5,2,Level 3 - possible repeat
533,102912556,UNIQUE_102912556,,False,4,1,non-repeat
534,103802196,UNIQUE_103802196,,False,5,1,non-repeat
535,103802184,RG_0049,RG_0049,True,2,2,Level 3 - possible repeat
536,102862598,UNIQUE_102862598,,False,2,1,non-repeat
537,103656676,UNIQUE_103656676,,False,3,1,non-repeat
538,103313935,UNIQUE_103313935,,False,3,1,non-repeat
539,103214213,UNIQUE_103214213,,False,4,1,non-repeat
540,100951974,UNIQUE_100951974,,False,3,1,non-repeat
541,92691295,UNIQUE_92691295,,False,3,1,non-repeat
542,102010291,UNIQUE_102010291,,False,2,1,non-repeat
543,102770089,UNIQUE_102770089,,False,5,1,non-repeat
544,102574262,UNIQUE_102574262,,False,1,1,non-repeat
545,103113103,UNIQUE_103113103,,False,3,1,non-repeat
546,102606195,UNIQUE_102606195,,False,3,1,non-repeat
547,103482702,UNIQUE_103482702,,False,2,1,non-repeat
548,103801819,UNIQUE_103801819,,False,3,1,non-repeat
549,102897721,UNIQUE_102897721,,False,5,1,non-repeat
550,103801783,RG_0052,RG_0052,True,1,2,Level 3 - possible repeat
551,103801751,UNIQUE_103801751,,False,1,1,non-repeat
552,101823729,UNIQUE_101823729,,False,5,1,non-repeat
553,103801927,UNIQUE_103801927,,False,5,1,non-repeat
554,102513812,UNIQUE_102513812,,False,2,1,non-repeat
555,103801912,UNIQUE_103801912,,False,4,1,non-repeat
556,99640511,UNIQUE_99640511,,False,3,1,non-repeat
557,93374145,UNIQUE_93374145,,False,5,1,non-repeat
558,97710120,UNIQUE_97710120,,False,2,1,non-repeat
559,102150503,UNIQUE_102150503,,False,2,1,non-repeat
560,101804740,UNIQUE_101804740,,False,5,1,non-repeat
561,100414528,UNIQUE_100414528,,False,4,1,non-repeat
562,101462457,UNIQUE_101462457,,False,1,1,non-repeat
563,103342242,UNIQUE_103342242,,False,5,1,non-repeat
564,103536838,UNIQUE_103536838,,False,4,1,non-repeat
565,103551604,UNIQUE_103551604,,False,1,1,non-repeat
566,97710489,UNIQUE_97710489,,False,5,1,non-repeat
567,103801802,UNIQUE_103801802,,False,4,1,non-repeat
568,102745079,UNIQUE_102745079,,False,3,1,non-repeat
569,103472459,UNIQUE_103472459,,False,2,1,non-repeat
570,103572842,UNIQUE_103572842,,False,5,1,non-repeat
571,103801746,UNIQUE_103801746,,False,2,1,non-repeat
572,102137074,UNIQUE_102137074,,False,1,1,non-repeat
573,103801734,UNIQUE_103801734,,False,3,1,non-repeat
574,103801632,UNIQUE_103801632,,False,4,1,non-repeat
575,103801585,UNIQUE_103801585,,False,3,1,non-repeat
576,102925183,UNIQUE_102925183,,False,5,1,non-repeat
577,102924519,UNIQUE_102924519,,False,2,1,non-repeat
578,102335995,UNIQUE_102335995,,False,5,1,non-repeat
579,103801733,UNIQUE_103801733,,False,5,1,non-repeat
580,103801716,UNIQUE_103801716,,False,2,1,non-repeat
581,102487841,UNIQUE_102487841,,False,1,1,non-repeat
582,103801575,UNIQUE_103801575,,False,4,1,non-repeat
583,103801557,RG_0026,RG_0026,True,1,2,Level 3 - possible repeat
584,103478023,RG_0053,RG_0053,True,1,2,Level 3 - possible repeat
585,103801681,UNIQUE_103801681,,False,2,1,non-repeat
586,99988688,UNIQUE_99988688,,False,1,1,non-repeat
587,89964581,UNIQUE_89964581,,False,4,1,non-repeat
588,103801679,UNIQUE_103801679,,False,5,1,non-repeat
589,103801676,UNIQUE_103801676,,False,3,1,non-repeat
590,103801669,UNIQUE_103801669,,False,3,1,non-repeat
591,103694761,UNIQUE_103694761,,False,3,1,non-repeat
592,103673952,UNIQUE_103673952,,False,4,1,non-repeat
593,103801651,UNIQUE_103801651,,False,3,1,non-repeat
594,99241319,UNIQUE_99241319,,False,4,1,non-repeat
595,103801609,UNIQUE_103801609,,False,2,1,non-repeat
596,103723393,UNIQUE_103723393,,False,4,1,non-repeat
597,103199016,UNIQUE_103199016,,False,4,1,non-repeat
598,103801567,UNIQUE_103801567,,False,4,1,non-repeat
599,103151143,RG_0054,RG_0054,True,3,2,Level 1 - exact duplicate
600,103150184,RG_0054,RG_0054,True,3,2,Level 1 - exact duplicate
601,99482072,UNIQUE_99482072,,False,1,1,non-repeat
602,100419415,UNIQUE_100419415,,False,3,1,non-repeat
603,103465462,UNIQUE_103465462,,False,2,1,non-repeat
604,103479229,UNIQUE_103479229,,False,3,1,non-repeat
605,103801398,UNIQUE_103801398,,False,5,1,non-repeat
606,101957025,UNIQUE_101957025,,False,4,1,non-repeat
607,103185276,UNIQUE_103185276,,False,2,1,non-repeat
608,103801497,UNIQUE_103801497,,False,4,1,non-repeat
609,103613681,UNIQUE_103613681,,False,4,1,non-repeat
610,102692697,UNIQUE_102692697,,False,2,1,non-repeat
611,103425796,UNIQUE_103425796,,False,4,1,non-repeat
612,103685803,UNIQUE_103685803,,False,3,1,non-repeat
613,101370721,UNIQUE_101370721,,False,1,1,non-repeat
614,97406224,UNIQUE_97406224,,False,5,1,non-repeat
615,102487756,UNIQUE_102487756,,False,1,1,non-repeat
616,103801368,UNIQUE_103801368,,False,4,1,non-repeat
617,103801360,UNIQUE_103801360,,False,1,1,non-repeat
618,103210722,UNIQUE_103210722,,False,4,1,non-repeat
619,103305154,UNIQUE_103305154,,False,2,1,non-repeat
620,103178152,UNIQUE_103178152,,False,5,1,non-repeat
621,103463637,UNIQUE_103463637,,False,4,1,non-repeat
622,102469434,UNIQUE_102469434,,False,5,1,non-repeat
623,103721323,UNIQUE_103721323,,False,5,1,non-repeat
624,103739549,UNIQUE_103739549,,False,3,1,non-repeat
625,103302118,UNIQUE_103302118,,False,3,1,non-repeat
626,103381053,UNIQUE_103381053,,False,5,1,non-repeat
627,103801242,RG_0055,RG_0055,True,4,2,Level 3 - possible repeat
628,103746354,UNIQUE_103746354,,False,4,1,non-repeat
629,102744896,UNIQUE_102744896,,False,2,1,non-repeat
630,102744856,UNIQUE_102744856,,False,2,1,non-repeat
631,100274940,UNIQUE_100274940,,False,1,1,non-repeat
632,103465492,UNIQUE_103465492,,False,5,1,non-repeat
633,103801208,UNIQUE_103801208,,False,1,1,non-repeat
634,103801203,UNIQUE_103801203,,False,3,1,non-repeat
635,102879777,UNIQUE_102879777,,False,5,1,non-repeat
636,102335990,UNIQUE_102335990,,False,4,1,non-repeat
637,101471270,UNIQUE_101471270,,False,4,1,non-repeat
638,103801312,UNIQUE_103801312,,False,2,1,non-repeat
639,103801192,UNIQUE_103801192,,False,4,1,non-repeat
640,103801180,UNIQUE_103801180,,False,2,1,non-repeat
641,103801159,UNIQUE_103801159,,False,1,1,non-repeat
642,103801156,UNIQUE_103801156,,False,4,1,non-repeat
643,103801153,UNIQUE_103801153,,False,5,1,non-repeat
644,103466174,UNIQUE_103466174,,False,3,1,non-repeat
645,103435595,UNIQUE_103435595,,False,4,1,non-repeat
646,97087241,UNIQUE_97087241,,False,5,1,non-repeat
647,103801266,UNIQUE_103801266,,False,1,1,non-repeat
648,102308940,UNIQUE_102308940,,False,3,1,non-repeat
649,101811990,UNIQUE_101811990,,False,2,1,non-repeat
650,103607946,UNIQUE_103607946,,False,2,1,non-repeat
651,103037509,UNIQUE_103037509,,False,3,1,non-repeat
652,103037377,UNIQUE_103037377,,False,2,1,non-repeat
653,101761357,UNIQUE_101761357,,False,5,1,non-repeat
654,100635823,UNIQUE_100635823,,False,3,1,non-repeat
655,103666072,UNIQUE_103666072,,False,2,1,non-repeat
656,103666982,UNIQUE_103666982,,False,3,1,non-repeat
657,95763369,UNIQUE_95763369,,False,5,1,non-repeat
658,95149506,UNIQUE_95149506,,False,5,1,non-repeat
659,101847016,RG_0056,RG_0056,True,4,2,Level 3 - possible repeat
660,102566624,UNIQUE_102566624,,False,1,1,non-repeat
661,103550482,UNIQUE_103550482,,False,4,1,non-repeat
662,80258486,UNIQUE_80258486,,False,4,1,non-repeat
663,103746381,UNIQUE_103746381,,False,1,1,non-repeat
664,103744742,UNIQUE_103744742,,False,4,1,non-repeat
665,103761635,UNIQUE_103761635,,False,5,1,non-repeat
666,97315482,UNIQUE_97315482,,False,2,1,non-repeat
667,103244628,UNIQUE_103244628,,False,4,1,non-repeat
668,103745112,UNIQUE_103745112,,False,5,1,non-repeat
669,103801145,UNIQUE_103801145,,False,5,1,non-repeat
670,103800952,UNIQUE_103800952,,False,2,1,non-repeat
671,103800951,RG_0047,RG_0047,True,5,2,Level 3 - possible repeat
672,103800943,UNIQUE_103800943,,False,4,1,non-repeat
673,103800941,UNIQUE_103800941,,False,3,1,non-repeat
674,102905309,UNIQUE_102905309,,False,1,1,non-repeat
675,101682885,UNIQUE_101682885,,False,1,1,non-repeat
676,102310065,UNIQUE_102310065,,False,1,1,non-repeat
677,101720817,RG_0057,RG_0057,True,2,2,Level 3 - possible repeat
678,82005054,UNIQUE_82005054,,False,1,1,non-repeat
679,102841289,UNIQUE_102841289,,False,4,1,non-repeat
680,103801066,UNIQUE_103801066,,False,1,1,non-repeat
681,103800986,RG_0020,RG_0020,True,5,6,Level 3 - possible repeat
682,103800985,RG_0051,RG_0051,True,5,2,Level 3 - possible repeat
683,100391017,UNIQUE_100391017,,False,3,1,non-repeat
684,103800973,UNIQUE_103800973,,False,2,1,non-repeat
685,102793564,RG_0058,RG_0058,True,2,2,Level 3 - possible repeat
686,102833432,UNIQUE_102833432,,False,1,1,non-repeat
687,103763130,UNIQUE_103763130,,False,3,1,non-repeat
688,102984848,UNIQUE_102984848,,False,5,1,non-repeat
689,102660370,UNIQUE_102660370,,False,4,1,non-repeat
690,101812258,UNIQUE_101812258,,False,2,1,non-repeat
691,103586006,RG_0059,RG_0059,True,1,3,Level 3 - possible repeat
692,102505649,UNIQUE_102505649,,False,5,1,non-repeat
693,100405524,UNIQUE_100405524,,False,1,1,non-repeat
694,103486779,UNIQUE_103486779,,False,2,1,non-repeat
695,103688286,UNIQUE_103688286,,False,4,1,non-repeat
696,103001368,UNIQUE_103001368,,False,5,1,non-repeat
697,101736332,UNIQUE_101736332,,False,4,1,non-repeat
698,103731402,UNIQUE_103731402,,False,3,1,non-repeat
699,103462974,UNIQUE_103462974,,False,5,1,non-repeat
700,102375382,UNIQUE_102375382,,False,5,1,non-repeat
701,103800877,UNIQUE_103800877,,False,1,1,non-repeat
702,100867056,UNIQUE_100867056,,False,1,1,non-repeat
703,88255852,UNIQUE_88255852,,False,4,1,non-repeat
704,103195587,UNIQUE_103195587,,False,2,1,non-repeat
705,103800860,UNIQUE_103800860,,False,3,1,non-repeat
706,99679030,UNIQUE_99679030,,False,5,1,non-repeat
707,103798060,UNIQUE_103798060,,False,1,1,non-repeat
708,102964022,UNIQUE_102964022,,False,2,1,non-repeat
709,102285078,UNIQUE_102285078,,False,3,1,non-repeat
710,103725019,UNIQUE_103725019,,False,4,1,non-repeat
711,103800828,RG_0060,RG_0060,True,2,2,Level 3 - possible repeat
712,103639616,UNIQUE_103639616,,False,4,1,non-repeat
713,103086296,UNIQUE_103086296,,False,4,1,non-repeat
714,102986746,UNIQUE_102986746,,False,3,1,non-repeat
715,90492002,UNIQUE_90492002,,False,2,1,non-repeat
716,102928282,UNIQUE_102928282,,False,3,1,non-repeat
717,102661858,UNIQUE_102661858,,False,1,1,non-repeat
718,99095036,UNIQUE_99095036,,False,5,1,non-repeat
719,103745367,UNIQUE_103745367,,False,1,1,non-repeat
720,102285256,UNIQUE_102285256,,False,1,1,non-repeat
721,101747814,UNIQUE_101747814,,False,2,1,non-repeat
722,103800507,UNIQUE_103800507,,False,5,1,non-repeat
723,103800505,UNIQUE_103800505,,False,3,1,non-repeat
724,103456869,UNIQUE_103456869,,False,1,1,non-repeat
725,103287676,UNIQUE_103287676,,False,5,1,non-repeat
726,103473355,UNIQUE_103473355,,False,1,1,non-repeat
727,103288790,UNIQUE_103288790,,False,5,1,non-repeat
728,103800697,UNIQUE_103800697,,False,5,1,non-repeat
729,103800664,UNIQUE_103800664,,False,2,1,non-repeat
730,103800445,UNIQUE_103800445,,False,4,1,non-repeat
731,103800426,UNIQUE_103800426,,False,4,1,non-repeat
732,102881549,UNIQUE_102881549,,False,5,1,non-repeat
733,103800596,UNIQUE_103800596,,False,4,1,non-repeat
734,103769629,UNIQUE_103769629,,False,2,1,non-repeat
735,100686203,UNIQUE_100686203,,False,3,1,non-repeat
736,102247309,UNIQUE_102247309,,False,5,1,non-repeat
737,97542049,UNIQUE_97542049,,False,3,1,non-repeat
738,103800557,UNIQUE_103800557,,False,5,1,non-repeat
739,103782847,UNIQUE_103782847,,False,1,1,non-repeat
740,101773854,UNIQUE_101773854,,False,4,1,non-repeat
741,103800315,UNIQUE_103800315,,False,3,1,non-repeat
742,96945854,UNIQUE_96945854,,False,4,1,non-repeat
743,103800495,UNIQUE_103800495,,False,5,1,non-repeat
744,96994776,UNIQUE_96994776,,False,4,1,non-repeat
745,102612263,UNIQUE_102612263,,False,3,1,non-repeat
746,103800488,UNIQUE_103800488,,False,2,1,non-repeat
747,103556569,UNIQUE_103556569,,False,1,1,non-repeat
748,101607682,UNIQUE_101607682,,False,2,1,non-repeat
749,103800444,UNIQUE_103800444,,False,1,1,non-repeat
750,103800415,RG_0044,RG_0044,True,2,2,Level 3 - possible repeat
751,103694256,UNIQUE_103694256,,False,1,1,non-repeat
752,103800277,UNIQUE_103800277,,False,1,1,non-repeat
753,103800269,UNIQUE_103800269,,False,5,1,non-repeat
754,100170696,UNIQUE_100170696,,False,2,1,non-repeat
755,99703737,UNIQUE_99703737,,False,4,1,non-repeat
756,99703732,UNIQUE_99703732,,False,5,1,non-repeat
757,98005496,UNIQUE_98005496,,False,1,1,non-repeat
758,103800393,UNIQUE_103800393,,False,5,1,non-repeat
759,103800376,UNIQUE_103800376,,False,2,1,non-repeat
760,103797239,RG_0020,RG_0020,True,5,6,Level 3 - possible repeat
761,103800219,UNIQUE_103800219,,False,4,1,non-repeat
762,102495242,UNIQUE_102495242,,False,4,1,non-repeat
763,102566897,UNIQUE_102566897,,False,3,1,non-repeat
764,103619791,UNIQUE_103619791,,False,3,1,non-repeat
765,103638395,UNIQUE_103638395,,False,3,1,non-repeat
766,103336484,UNIQUE_103336484,,False,3,1,non-repeat
767,101813586,UNIQUE_101813586,,False,4,1,non-repeat
768,103326771,UNIQUE_103326771,,False,3,1,non-repeat
769,102723810,UNIQUE_102723810,,False,3,1,non-repeat
770,100944653,UNIQUE_100944653,,False,1,1,non-repeat
771,102075617,UNIQUE_102075617,,False,4,1,non-repeat
772,103387063,UNIQUE_103387063,,False,4,1,non-repeat
773,101843227,RG_0046,RG_0046,True,1,2,Level 3 - possible repeat
774,103800086,UNIQUE_103800086,,False,5,1,non-repeat
775,101177389,UNIQUE_101177389,,False,4,1,non-repeat
776,103637380,UNIQUE_103637380,,False,5,1,non-repeat
777,103340846,UNIQUE_103340846,,False,2,1,non-repeat
778,102890567,UNIQUE_102890567,,False,1,1,non-repeat
779,103356373,RG_0061,RG_0061,True,4,2,Level 3 - possible repeat
780,102624135,UNIQUE_102624135,,False,3,1,non-repeat
781,101979448,UNIQUE_101979448,,False,4,1,non-repeat
782,103800186,RG_0020,RG_0020,True,5,6,Level 3 - possible repeat
783,102470557,RG_0030,RG_0030,True,2,2,Level 3 - possible repeat
784,101058327,UNIQUE_101058327,,False,4,1,non-repeat
785,102858673,UNIQUE_102858673,,False,4,1,non-repeat
786,103171068,UNIQUE_103171068,,False,4,1,non-repeat
787,101620117,UNIQUE_101620117,,False,3,1,non-repeat
788,99466790,UNIQUE_99466790,,False,4,1,non-repeat
789,103800023,RG_0062,RG_0062,True,1,2,Level 3 - possible repeat
790,101051045,UNIQUE_101051045,,False,2,1,non-repeat
791,103133327,RG_0063,RG_0063,True,4,2,Level 3 - possible repeat
792,103427084,UNIQUE_103427084,,False,2,1,non-repeat
793,103604739,UNIQUE_103604739,,False,4,1,non-repeat
794,103345702,UNIQUE_103345702,,False,5,1,non-repeat
795,93105447,UNIQUE_93105447,,False,2,1,non-repeat
796,102732863,UNIQUE_102732863,,False,2,1,non-repeat
797,101691323,UNIQUE_101691323,,False,4,1,non-repeat
798,92444547,UNIQUE_92444547,,False,2,1,non-repeat
799,102892183,UNIQUE_102892183,,False,2,1,non-repeat
800,102866510,UNIQUE_102866510,,False,1,1,non-repeat
801,102834051,UNIQUE_102834051,,False,5,1,non-repeat
802,103800047,UNIQUE_103800047,,False,5,1,non-repeat
803,102490710,UNIQUE_102490710,,False,1,1,non-repeat
804,101998454,UNIQUE_101998454,,False,3,1,non-repeat
805,100891027,UNIQUE_100891027,,False,4,1,non-repeat
806,103799861,RG_0052,RG_0052,True,1,2,Level 3 - possible repeat
807,103799972,UNIQUE_103799972,,False,4,1,non-repeat
808,103799949,UNIQUE_103799949,,False,3,1,non-repeat
809,103799934,RG_0064,RG_0064,True,1,2,Level 3 - possible repeat
810,103647935,UNIQUE_103647935,,False,3,1,non-repeat
811,102523624,UNIQUE_102523624,,False,5,1,non-repeat
812,96037286,RG_0065,RG_0065,True,5,2,Level 3 - possible repeat
813,103743921,UNIQUE_103743921,,False,1,1,non-repeat
814,103799785,UNIQUE_103799785,,False,4,1,non-repeat
815,103799775,UNIQUE_103799775,,False,5,1,non-repeat
816,103138503,UNIQUE_103138503,,False,2,1,non-repeat
817,103799888,UNIQUE_103799888,,False,5,1,non-repeat
818,102636168,UNIQUE_102636168,,False,3,1,non-repeat
819,102912123,UNIQUE_102912123,,False,1,1,non-repeat
820,102090875,UNIQUE_102090875,,False,3,1,non-repeat
821,96926980,UNIQUE_96926980,,False,2,1,non-repeat
822,94156074,UNIQUE_94156074,,False,1,1,non-repeat
823,103605804,UNIQUE_103605804,,False,5,1,non-repeat
824,95804478,UNIQUE_95804478,,False,2,1,non-repeat
825,99993197,UNIQUE_99993197,,False,4,1,non-repeat
826,100997471,UNIQUE_100997471,,False,5,1,non-repeat
827,101332667,UNIQUE_101332667,,False,3,1,non-repeat
828,103571765,UNIQUE_103571765,,False,2,1,non-repeat
829,103179658,UNIQUE_103179658,,False,5,1,non-repeat
830,103169616,UNIQUE_103169616,,False,2,1,non-repeat
831,98421954,UNIQUE_98421954,,False,4,1,non-repeat
832,103690827,UNIQUE_103690827,,False,2,1,non-repeat
